userId,RecommendedItemIds
4,32578 35061 98 30408 10129 
5,2762 269 10 28083 11472 
8,30279 29915 31290 28966 19171 
9,30287 29915 26335 28109 30445 
13,7130 20620 15469 34351 25365 
18,18741 3431 33215 18615 1448 
19,3465 6627 33944 12354 23786 
23,4735 33562 22389 24488 6821 
26,13069 23833 24256 28592 27139 
29,24217 21284 1041 31496 19215 
31,17126 19798 10963 14820 26723 
32,25987 6461 17924 9735 28719 
33,28346 6539 10620 26098 28738 
35,36350 2911 23282 353 12866 
37,26550 30453 11465 6582 34168 
51,15973 23282 20941 3841 23336 
52,11557 36248 37101 36518 18717 
53,29833 25736 17463 17925 34498 
54,14841 22029 12530 16766 19977 
61,13782 19837 7926 15221 228 
64,15743 8216 5227 28701 32287 
69,2417 7801 25910 10834 17456 
76,36163 26197 6942 12866 11863 
78,35300 6612 20495 26739 13943 
79,10734 2731 2134 26197 21195 
85,876 9577 17645 4327 25506 
89,21157 14029 30308 26745 34829 
92,3164 19907 34752 31887 14879 
93,14738 35300 3456 4554 34715 
95,20799 12866 12028 17463 21884 
100,12535 16825 4223 14076 11554 
104,8867 9913 11916 25363 14246 
105,17782 35061 7197 13376 17644 
109,2623 16272 26621 20745 29046 
110,9973 21717 7446 3366 35786 
111,12866 27660 6461 27009 36599 
112,30053 14532 6725 33515 19072 
122,2455 26197 6010 30758 6521 
126,25967 35454 24473 3366 3501 
131,27152 19494 30603 14648 25472 
132,14644 34081 3593 2376 17555 
136,12102 33500 21412 6391 9980 
140,22104 25304 6693 7402 9222 
144,14079 36496 1756 31272 34813 
145,18439 31345 20496 13040 25777 
146,21412 8394 12873 3398 17648 
151,12653 14616 35775 18016 30833 
152,72 32347 5280 13726 5457 
155,10232 36827 613 32688 22908 
156,14738 35300 3456 4554 34715 
160,12693 26285 26115 5806 29234 
162,5946 6871 22592 24999 13390 
164,52 30173 25740 6461 4173 
165,8173 15971 6478 16184 6631 
166,1073 33500 19721 17207 11117 
169,22533 22433 20796 33115 7937 
173,3584 8519 17781 25304 19837 
179,31341 27660 2561 7733 2623 
184,34740 30453 7114 25020 19330 
185,473 13494 29885 31220 15959 
186,30265 33173 31601 32347 8336 
187,17397 35738 17364 36853 30116 
189,13726 29673 20745 34258 17813 
190,75 36387 30405 14859 20797 
191,21877 28599 6203 13397 31589 
197,1696 21912 15214 9913 34208 
205,12362 35738 616 2030 27726 
208,27847 19419 33780 29915 4177 
209,12492 19718 24834 18527 7010 
217,9308 34699 22347 36775 12004 
218,13473 23833 2898 24256 36087 
222,7031 8549 35061 10059 24479 
223,13173 16825 16766 20620 26485 
234,20941 13530 8216 32743 27116 
240,14583 28701 17833 33475 35281 
246,28536 29915 29501 19858 724 
247,269 28431 35738 10334 15221 
250,4140 10701 33389 6595 33473 
257,16845 32674 3216 27131 2049 
258,32928 3431 3899 20428 18901 
268,33132 6753 30837 13228 22381 
269,32802 19801 16546 23949 21649 
270,18522 34653 12758 19351 29768 
274,21505 3077 12305 1057 11458 
278,15971 28514 17853 25693 36583 
281,31992 3841 34595 10546 24547 
288,21874 36587 4034 18106 20101 
294,19127 12669 22976 35300 19241 
296,18741 35061 17644 25694 8809 
299,12446 19419 1719 18170 5811 
301,1037 35801 36155 22102 16104 
308,2049 29916 6461 31267 25007 
310,17321 3212 17794 6699 10944 
312,5054 14705 8425 9243 14381 
314,30453 3841 32903 15623 7489 
318,21403 23089 27460 35381 10431 
321,29642 11665 26736 9949 29650 
326,28347 3303 5778 10630 19248 
327,30261 33173 17301 2898 32537 
333,16825 3174 25329 6237 2553 
336,7918 3841 12594 30964 24786 
337,11107 21263 14111 5806 12426 
339,29046 2339 31341 2049 2623 
344,6442 3431 16001 14616 14538 
350,30616 8549 252 33175 5866 
353,12275 30414 3662 13502 22724 
355,18755 17445 23843 6461 13963 
359,17759 19838 1017 7748 32860 
361,7274 32674 27131 33398 718 
364,25925 1192 12255 24853 6617 
365,15994 29848 18351 20620 1294 
374,15973 20941 9913 33266 13726 
375,2911 14634 17207 6552 35300 
376,19409 32334 19658 12491 33543 
378,19271 18063 12332 17756 32337 
379,3659 8506 31962 13303 27098 
380,26585 31992 8476 2143 9349 
383,24198 29521 36708 19318 2134 
385,16314 22007 10480 34421 19999 
388,18497 7967 3356 14351 8001 
390,14125 32503 25759 11128 21725 
393,17936 8108 366 25304 2442 
399,15973 30453 32038 10685 33173 
401,4850 28308 5086 6343 5526 
405,30717 34826 3223 35480 23833 
412,473 35856 29885 30835 15959 
413,2049 19478 4735 11366 24488 
415,22767 21486 5861 23137 15016 
418,17041 30137 4261 33109 18616 
431,19426 34351 16803 21913 2034 
433,11758 12866 29221 29848 25938 
441,21799 3366 1141 7342 36663 
443,15973 12354 8216 22850 33266 
445,33500 21495 23282 26621 29915 
449,14869 9577 14441 8216 23011 
456,6080 14636 8922 28308 23572 
458,4410 6643 25967 2911 1107 
459,29448 18311 25015 29682 49 
463,3431 33037 17463 5279 15037 
466,12275 3662 22724 21959 25513 
477,16399 5227 18516 17207 19929 
478,28966 28203 14317 32382 33175 
481,12347 29005 11868 6461 26147 
487,7811 2911 35158 19752 22186 
488,26474 13846 2909 15894 2625 
491,5834 17833 15932 9949 24918 
494,32684 34084 17260 10615 10661 
