userId,RecommendedItemIds
4,23217 25656 32578 35061 98 
5,17815 2164 20252 3100 2762 
8,10028 10766 23431 14716 14976 
9,31444 3674 30287 26335 30445 
13,9855 5861 15469 7130 23137 
18,17782 17107 18741 19907 1448 
19,16397 19188 24063 12750 10820 
23,36204 33562 4735 24488 22389 
26,9607 13069 23833 24256 28592 
29,14322 24217 21284 1041 31496 
31,9123 19798 17126 10963 18803 
32,30653 29308 2404 25987 17924 
33,19370 28346 10620 6539 26098 
35,19987 26585 5366 34141 12866 
37,33282 36409 26550 11465 34168 
51,8216 33266 20941 15973 17207 
52,34713 11012 7859 7164 11557 
53,10701 4359 23160 36872 29833 
54,9535 11645 12586 15614 24183 
61,11717 3680 18081 7083 13782 
64,15086 20941 15973 9894 8216 
69,34851 19028 18105 10245 18186 
76,19020 21368 14583 36163 6942 
78,28199 35300 6612 20495 26739 
79,10452 10734 2134 21195 16716 
85,15687 8156 33780 876 17645 
89,11624 21157 30308 14029 26745 
92,17472 19907 3164 34752 31887 
93,30360 14738 562 33628 4554 
95,6343 37132 6112 27116 35856 
100,8013 30796 12535 4223 11554 
104,35258 6461 8371 8863 11916 
105,18741 2339 17782 35061 7197 
109,35390 28568 13782 21495 26621 
110,23137 34979 28102 9973 7446 
111,2911 35300 20620 12866 8035 
112,36872 30053 14532 19072 6725 
122,25645 8599 25304 11109 32727 
126,19642 28102 14351 21996 36168 
131,19040 2541 27152 14648 19494 
132,26596 14644 34081 3593 2376 
136,8394 14932 12102 21412 9980 
140,32636 22104 25304 24488 6693 
144,19935 22017 16714 34813 22726 
145,32269 31345 18439 25777 33303 
146,12102 21412 8394 12873 3398 
151,21304 228 29807 7076 13290 
152,23476 14363 14148 26718 11371 
155,1043 27722 613 10232 22908 
156,30360 17815 14738 27352 33628 
160,24226 7824 12693 10320 26115 
162,34484 5946 11170 5279 22592 
164,8035 29805 52 25740 4173 
165,31101 12596 6478 8173 6631 
166,11750 2883 1073 33649 19721 
169,31268 28701 30440 22533 22433 
173,418 26335 10085 6855 15452 
179,26621 29046 31341 2561 21495 
184,24479 22803 20777 16219 14579 
185,22312 30633 18653 473 7825 
186,13574 30265 10082 2041 31601 
187,3066 15034 23345 36131 15939 
189,21818 19243 8548 31992 29673 
190,20933 20264 75 36387 6821 
191,14455 15636 21877 33500 28599 
197,15214 34208 1696 35703 32768 
205,269 35738 12362 616 27726 
208,34351 7903 27847 33780 4177 
209,664 4072 24834 12492 19718 
217,26500 31267 22347 9308 32302 
218,9607 17763 13069 23833 24256 
222,17644 7759 7031 24479 35061 
223,4039 13173 2578 15687 16766 
234,15917 20941 15973 13701 8216 
240,33603 36163 14583 24918 17833 
246,1575 35071 5293 19211 13965 
247,12362 269 28431 35738 10334 
250,6708 13021 33473 33389 4140 
257,8759 32674 7274 7287 27131 
258,5293 5785 34043 4386 32928 
268,27413 33132 23516 1853 27358 
269,19478 29515 32802 21649 16546 
270,3527 18522 34653 12758 19351 
274,9420 21505 3077 12305 29221 
278,24639 24291 15971 17853 12997 
281,17648 14020 1076 17207 34595 
288,5729 36665 36587 21874 18106 
294,30898 25920 21765 19127 22976 
296,17782 18741 35061 17644 25694 
299,36153 30819 32743 17237 31686 
301,32404 5331 36155 1037 25209 
308,33475 18200 17383 29916 23188 
310,23240 8035 17321 36957 17794 
312,10200 5054 14705 8425 14381 
314,21913 16184 15983 11988 30453 
318,27904 35874 21403 27460 17862 
321,2924 7584 603 29642 26736 
326,1826 28347 33925 3992 20257 
327,24763 21691 4822 8093 30261 
333,9415 16825 3174 25329 6237 
336,23089 12180 28030 14734 7918 
337,3670 19824 2523 22551 19094 
339,26621 29046 31341 2561 37065 
344,32265 6442 12653 29730 16001 
350,23008 21037 30616 29124 16586 
353,18645 15280 12275 3662 22724 
355,33532 23843 18755 13963 18437 
359,19130 21592 17759 23448 35299 
361,8759 7274 32674 27131 33398 
364,18001 7150 25925 1192 12255 
365,26983 14227 15994 18351 7643 
374,33173 11264 34223 8216 17763 
375,12866 22328 2911 17389 14634 
376,31254 19409 32334 33543 19658 
378,13220 17011 18063 14648 27753 
379,31291 3659 31962 8506 15080 
380,9420 21505 12305 36350 36492 
383,12077 24198 29521 36708 1826 
385,13473 16314 22007 10480 34421 
388,9641 29577 30832 30815 8001 
390,34043 33755 14125 25759 21725 
393,21081 17936 10059 366 2442 
399,31992 20941 15973 8216 10685 
401,22338 11745 1102 4850 29875 
405,22570 30717 34826 3223 35480 
412,22312 473 22960 29885 15959 
413,36204 25624 23949 33562 24488 
415,14387 5861 23137 15016 22767 
418,1953 30137 17041 4261 33109 
431,12362 19426 29577 23336 18770 
433,11758 4228 6314 15086 10514 
441,28688 28431 25624 25982 21799 
443,23030 27322 20941 15973 30676 
445,37065 21495 1397 2623 26621 
449,33722 14869 29848 15417 23011 
