userId,RecommendedItemIds
4,25656 23217 32578 35061 98 
5,17815 2164 20252 3100 2762 
8,23431 10028 10766 14976 14716 
9,31444 3674 30287 26335 30445 
13,9855 5861 15469 23137 7130 
18,17782 17107 18741 1448 32019 
19,19188 16397 11366 24063 12750 
23,36204 33562 24488 4735 6821 
26,9607 13069 23833 24256 26332 
29,14322 24217 21284 1041 31496 
31,9123 19798 17126 10963 18803 
32,30653 29308 2404 25987 17924 
33,19370 28346 10620 6539 3665 
35,19987 26585 5366 12866 34141 
37,33282 36409 26550 11465 34168 
51,8216 33266 20941 15973 17207 
52,11012 34713 7859 7164 11557 
53,10701 4359 36872 23160 29833 
54,9535 11645 12586 15614 24183 
61,11717 3680 18081 7083 13782 
64,15086 20941 15973 9894 8216 
69,18105 34851 10245 18186 19028 
76,19020 21368 14583 36163 6942 
78,28199 35300 6612 20495 26739 
79,10452 10734 2134 21195 16716 
85,15687 8156 33780 876 17645 
89,11624 21157 29452 30308 30785 
92,17472 19907 3164 34752 31887 
93,30360 14738 562 33628 4554 
95,6343 37132 6112 27116 33562 
100,8013 30796 12535 4223 11554 
104,6461 35258 8371 8863 11916 
105,18741 2339 17782 35061 7197 
109,35390 28568 13782 21495 26621 
110,23137 28102 34979 9973 7446 
111,2911 20620 35300 8035 12866 
112,36872 30053 14532 19072 33515 
122,25645 25304 8599 11109 5926 
126,19642 14351 28102 36168 21996 
131,19040 2541 27152 14648 19494 
132,26596 14644 34081 3593 5352 
136,8394 14932 12102 21412 9980 
140,32636 22104 25304 24488 26020 
144,19935 22017 16714 34595 34813 
145,32269 4546 32130 10859 3681 
146,12102 21412 8394 12873 3398 
151,21304 29807 228 7076 13290 
152,23476 15280 14363 14148 26718 
155,1043 613 27722 10232 23167 
156,30360 17815 14738 27352 33628 
160,24226 7824 12693 10320 505 
162,34484 5279 8205 5946 11170 
164,8035 29805 52 22850 4173 
165,31101 12596 6631 25421 6478 
166,11750 2883 1073 33649 21827 
169,28701 31268 30440 22533 22433 
173,418 26335 15452 6855 10085 
